tool	format	replicate	axis	slice_size	slice_type	slice_id	time_cpu	time_elapsed	entries_loaded
bpcells	genemajor	rep2	cell	100000	random	009	343.047	12.661	216269727
bpcells	genemajor	rep2	cell	100000	random	010	338.59	12.716	216626273
bpcells	genemajor	rep2	cell	100000	sequential	001	1.557	1.2979999999999996	69555091
bpcells	genemajor	rep2	cell	100000	sequential	002	1.459	1.2560000000000002	69303174
bpcells	genemajor	rep2	cell	100000	sequential	003	1.5690000000000002	1.2890000000000006	79339640
bpcells	genemajor	rep2	cell	100000	sequential	004	1.4960000000000004	1.289	87635801
bpcells	genemajor	rep2	cell	100000	sequential	005	1.951	1.451	150236057
bpcells	genemajor	rep2	cell	100000	sequential	006	1.6550000000000002	1.3610000000000002	79282936
bpcells	genemajor	rep2	cell	100000	sequential	007	2.185	1.656	153009228
bpcells	genemajor	rep2	cell	100000	sequential	008	2.3060000000000005	1.6680000000000006	180063262
bpcells	genemajor	rep2	cell	100000	sequential	009	2.2249999999999996	1.7010000000000003	155953359
bpcells	genemajor	rep2	cell	100000	sequential	010	1.266	1.118	45904696
bpcells	genemajor	rep2	cell	300000	random	001	338.751	13.057000000000002	648613446
bpcells	genemajor	rep2	cell	300000	random	002	335.602	13.004	647499299
bpcells	genemajor	rep2	cell	300000	random	003	343.96	13.609000000000002	648140443
bpcells	genemajor	rep2	cell	300000	random	004	335.398	12.897	646613501
bpcells	genemajor	rep2	cell	300000	random	005	342.851	13.441999999999998	649007219
bpcells	genemajor	rep2	cell	300000	random	006	338.97	13.49	646936324
bpcells	genemajor	rep2	cell	300000	random	007	343.574	13.398	645660552
bpcells	genemajor	rep2	cell	300000	random	008	347.619	13.914	646845203
bpcells	genemajor	rep2	cell	300000	random	009	336.651	13.311000000000002	648533014
bpcells	genemajor	rep2	cell	300000	random	010	337.492	13.05	647874240
bpcells	genemajor	rep2	cell	300000	sequential	001	3.8319999999999994	2.4379999999999997	540534732
bpcells	genemajor	rep2	cell	300000	sequential	002	4.345	2.4370000000000003	874381919
bpcells	genemajor	rep2	cell	300000	sequential	003	5.475	3.2950000000000004	851915523
bpcells	genemajor	rep2	cell	300000	sequential	004	7.691000000000001	3.482	1652862106
bpcells	genemajor	rep2	cell	300000	sequential	005	3.0669999999999997	1.9629999999999996	360119687
bpcells	genemajor	rep2	cell	300000	sequential	006	3.929	2.244	598147731
bpcells	genemajor	rep2	cell	300000	sequential	007	1.9869999999999997	1.5589999999999995	175006627
bpcells	genemajor	rep2	cell	300000	sequential	008	5.998	3.0610000000000004	1318660483
bpcells	genemajor	rep2	cell	300000	sequential	009	3.632000000000001	2.1660000000000004	505857952
bpcells	genemajor	rep2	cell	300000	sequential	010	3.794	2.243	641938092
bpcells	genemajor	rep2	gene	1	random	001	0.6999999999999997	0.6829999999999998	39475
bpcells	genemajor	rep2	gene	1	random	002	0.6800000000000002	0.6750000000000003	10912
bpcells	genemajor	rep2	gene	1	random	003	0.6709999999999997	0.6739999999999995	826
bpcells	genemajor	rep2	gene	1	random	004	0.6980000000000002	0.673	234451
bpcells	genemajor	rep2	gene	1	random	005	0.7340000000000001	0.681	5379870
bpcells	genemajor	rep2	gene	1	random	006	0.6889999999999996	0.677	29740
bpcells	genemajor	rep2	gene	1	random	007	0.716	0.6760000000000002	4572078
bpcells	genemajor	rep2	gene	1	random	008	0.6939999999999997	0.6740000000000004	319
bpcells	genemajor	rep2	gene	1	random	009	0.7430000000000001	0.6960000000000002	292790
bpcells	genemajor	rep2	gene	1	random	010	0.7019999999999998	0.6710000000000003	88431
bpcells	genemajor	rep2	gene	1	sequential	001	0.7440000000000002	0.6910000000000003	8405
bpcells	genemajor	rep2	gene	1	sequential	002	0.7029999999999998	0.6769999999999996	469073
bpcells	genemajor	rep2	gene	1	sequential	003	0.7049999999999997	0.6749999999999994	256
bpcells	genemajor	rep2	gene	1	sequential	004	0.7049999999999997	0.6749999999999998	697
bpcells	genemajor	rep2	gene	1	sequential	005	0.7019999999999998	0.6739999999999999	70651
bpcells	genemajor	rep2	gene	1	sequential	006	0.6990000000000002	0.6749999999999998	3220
bpcells	genemajor	rep2	gene	1	sequential	007	0.7179999999999994	0.6819999999999999	28
bpcells	genemajor	rep2	gene	1	sequential	008	0.7249999999999998	0.6790000000000003	5889061
bpcells	genemajor	rep2	gene	1	sequential	009	0.7069999999999997	0.6700000000000004	5824
bpcells	genemajor	rep2	gene	1	sequential	010	0.7399999999999995	0.677	18595333
bpcells	genemajor	rep2	gene	10	random	001	0.9459999999999998	0.6969999999999996	42619032
bpcells	genemajor	rep2	gene	10	random	002	0.909	0.698	345855
bpcells	genemajor	rep2	gene	10	random	003	1.0149999999999997	0.6990000000000003	17853445
bpcells	genemajor	rep2	gene	10	random	004	0.973	0.6919999999999997	15245180
bpcells	genemajor	rep2	gene	10	random	005	0.9710000000000004	0.6950000000000003	26254672
bpcells	genemajor	rep2	gene	10	random	006	1.003	0.6990000000000003	7445840
bpcells	genemajor	rep2	gene	10	random	007	0.935	0.6910000000000003	19325203
bpcells	genemajor	rep2	gene	10	random	008	0.9420000000000004	0.6929999999999996	22966067
bpcells	genemajor	rep2	gene	10	random	009	0.9850000000000004	0.6930000000000001	18540021
bpcells	genemajor	rep2	gene	10	random	010	1.007	0.6940000000000004	49497750
bpcells	genemajor	rep2	gene	10	sequential	001	0.8300000000000001	0.6940000000000004	57003345
bpcells	genemajor	rep2	gene	10	sequential	002	0.7760000000000004	0.6890000000000001	29367130
bpcells	genemajor	rep2	gene	10	sequential	003	0.8190000000000004	0.7000000000000006	49935993
bpcells	genemajor	rep2	gene	10	sequential	004	0.8319999999999995	0.6919999999999997	56752978
bpcells	genemajor	rep2	gene	10	sequential	005	0.7	0.6829999999999998	334788
bpcells	genemajor	rep2	gene	10	sequential	006	0.7359999999999999	0.6830000000000003	9558244
bpcells	genemajor	rep2	gene	10	sequential	007	0.6939999999999998	0.6749999999999994	162115
bpcells	genemajor	rep2	gene	10	sequential	008	0.6879999999999995	0.6779999999999999	173102
bpcells	genemajor	rep2	gene	10	sequential	009	0.697	0.6759999999999997	2720
bpcells	genemajor	rep2	gene	10	sequential	010	0.694	0.6779999999999999	8966
bpcells	genemajor	rep2	gene	100	random	001	2.7089999999999996	0.758	188007877
bpcells	genemajor	rep2	gene	100	random	002	2.567	0.7429999999999999	183843925
bpcells	genemajor	rep2	gene	100	random	003	2.71	0.7610000000000001	200310196
bpcells	genemajor	rep2	gene	100	random	004	2.657	0.7500000000000004	144487462
bpcells	genemajor	rep2	gene	100	random	005	2.482	0.7520000000000002	103554818
bpcells	genemajor	rep2	gene	100	random	006	2.431	0.7449999999999997	102051912
bpcells	genemajor	rep2	gene	100	random	007	2.5440000000000005	0.7509999999999999	115538142
bpcells	genemajor	rep2	gene	100	random	008	2.6590000000000007	0.7490000000000001	136927646
bpcells	genemajor	rep2	gene	100	random	009	2.646000000000001	0.7610000000000001	150606224
bpcells	genemajor	rep2	gene	100	random	010	2.713	0.7540000000000004	157028252
bpcells	genemajor	rep2	gene	100	sequential	001	0.7199999999999995	0.6960000000000002	1249782
bpcells	genemajor	rep2	gene	100	sequential	002	0.7139999999999996	0.69	4195319
bpcells	genemajor	rep2	gene	100	sequential	003	0.8569999999999997	0.7009999999999996	64897940
bpcells	genemajor	rep2	gene	100	sequential	004	0.7190000000000002	0.6929999999999996	6166514
bpcells	genemajor	rep2	gene	100	sequential	005	1.2599999999999998	0.7149999999999999	249304590
bpcells	genemajor	rep2	gene	100	sequential	006	0.7119999999999996	0.6920000000000002	3878545
bpcells	genemajor	rep2	gene	100	sequential	007	0.6970000000000001	0.6779999999999999	2573526
bpcells	genemajor	rep2	gene	100	sequential	008	0.7120000000000004	0.6899999999999995	3205980
bpcells	genemajor	rep2	gene	100	sequential	009	2.086	0.7439999999999998	619199008
bpcells	genemajor	rep2	gene	100	sequential	010	0.7389999999999998	0.6909999999999998	21239213
bpcells	genemajor	rep2	gene	300	random	001	5.954000000000001	0.8610000000000002	485855708
bpcells	genemajor	rep2	gene	300	random	002	6.1579999999999995	0.851	491796881
bpcells	genemajor	rep2	gene	300	random	003	5.74	0.8400000000000003	465034565
bpcells	genemajor	rep2	gene	300	random	004	6.021000000000001	0.8489999999999998	443602972
bpcells	genemajor	rep2	gene	300	random	005	6.084999999999999	0.8629999999999995	515296945
bpcells	genemajor	rep2	gene	300	random	006	5.97	0.8609999999999998	482805339
bpcells	genemajor	rep2	gene	300	random	007	6.167	0.8610000000000007	499335858
bpcells	genemajor	rep2	gene	300	random	008	6.084	0.8460000000000001	445853223
bpcells	genemajor	rep2	gene	300	random	009	5.680000000000001	0.8519999999999999	420942939
bpcells	genemajor	rep2	gene	300	random	010	6.045	0.8559999999999999	520331555
bpcells	genemajor	rep2	gene	300	sequential	001	3.131	0.7680000000000002	1075241161
bpcells	genemajor	rep2	gene	300	sequential	002	4.131	0.7989999999999999	1532889651
bpcells	genemajor	rep2	gene	300	sequential	003	0.7170000000000005	0.6709999999999998	11651242
bpcells	genemajor	rep2	gene	300	sequential	004	0.7299999999999996	0.6810000000000005	17035386
bpcells	genemajor	rep2	gene	300	sequential	005	0.697	0.6749999999999998	3952546
bpcells	genemajor	rep2	gene	300	sequential	006	0.9180000000000004	0.6899999999999995	96023905
bpcells	genemajor	rep2	gene	300	sequential	007	0.8460000000000001	0.6840000000000002	74468997
bpcells	genemajor	rep2	gene	300	sequential	008	0.7339999999999995	0.6859999999999995	17052807
bpcells	genemajor	rep2	gene	300	sequential	009	2.8589999999999995	0.7570000000000006	961234672
bpcells	genemajor	rep2	gene	300	sequential	010	0.7319999999999998	0.6840000000000002	17389424
bpcells	genemajor	rep2	gene	60530	sequential	001	214.503	7.426000000000001	95645830752
bpcells	genemajor	rep3	cell	1	random	001	1.2589999999999997	1.261	1620
bpcells	genemajor	rep3	cell	1	random	002	1.3500000000000003	1.3499999999999996	1393
bpcells	genemajor	rep3	cell	1	random	003	1.7370000000000003	1.7380000000000004	5528
bpcells	genemajor	rep3	cell	1	random	004	1.38	1.3800000000000003	2600
bpcells	genemajor	rep3	cell	1	random	005	1.251	1.2510000000000003	2736
bpcells	genemajor	rep3	cell	1	random	006	1.0560000000000005	1.0570000000000004	637
bpcells	genemajor	rep3	cell	1	random	007	0.952	0.9519999999999996	690
bpcells	genemajor	rep3	cell	1	random	008	1.0610000000000006	1.061	1604
bpcells	genemajor	rep3	cell	1	random	009	1.1129999999999998	1.1129999999999995	1496
bpcells	genemajor	rep3	cell	1	random	010	2.034	2.034	936
bpcells	genemajor	rep3	cell	1	sequential	001	1.3560000000000003	1.362000000000001	1227
bpcells	genemajor	rep3	cell	1	sequential	002	1.4270000000000005	1.4269999999999996	244
bpcells	genemajor	rep3	cell	1	sequential	003	1.217	1.2190000000000003	1779
bpcells	genemajor	rep3	cell	1	sequential	004	1.154	1.154	2141
bpcells	genemajor	rep3	cell	1	sequential	005	1.1320000000000003	1.1319999999999997	1842
bpcells	genemajor	rep3	cell	1	sequential	006	2.7859999999999996	2.7860000000000005	3686
bpcells	genemajor	rep3	cell	1	sequential	007	1.0379999999999998	1.0379999999999998	986
bpcells	genemajor	rep3	cell	1	sequential	008	0.9289999999999996	0.9290000000000004	607
bpcells	genemajor	rep3	cell	1	sequential	009	1.0550000000000002	1.056	2065
bpcells	genemajor	rep3	cell	1	sequential	010	1.2609999999999997	1.263	902
bpcells	genemajor	rep3	cell	10	random	001	9.652	2.5670000000000006	22019
bpcells	genemajor	rep3	cell	10	random	002	6.041	1.492	18663
bpcells	genemajor	rep3	cell	10	random	003	6.688	1.6159999999999997	13522
bpcells	genemajor	rep3	cell	10	random	004	4.739000000000001	1.3850000000000002	9603
bpcells	genemajor	rep3	cell	10	random	005	8.196000000000002	2.4720000000000004	27337
bpcells	genemajor	rep3	cell	10	random	006	8.508000000000001	3.235	18738
bpcells	genemajor	rep3	cell	10	random	007	6.878	1.6470000000000002	22797
bpcells	genemajor	rep3	cell	10	random	008	5.528	1.3440000000000003	17717
bpcells	genemajor	rep3	cell	10	random	009	7.537	2.478	23868
bpcells	genemajor	rep3	cell	10	random	010	6.0009999999999994	1.4530000000000003	15870
bpcells	genemajor	rep3	cell	10	sequential	001	1.2220000000000004	1.2260000000000004	16899
bpcells	genemajor	rep3	cell	10	sequential	002	1.2790000000000004	1.2790000000000004	18994
bpcells	genemajor	rep3	cell	10	sequential	003	1.2790000000000006	1.2800000000000002	11307
bpcells	genemajor	rep3	cell	10	sequential	004	1.049	1.049	17935
bpcells	genemajor	rep3	cell	10	sequential	005	0.8459999999999998	0.8459999999999996	4431
bpcells	genemajor	rep3	cell	10	sequential	006	1.6189999999999998	1.62	79381
bpcells	genemajor	rep3	cell	10	sequential	007	1.2000000000000002	1.1999999999999995	24219
bpcells	genemajor	rep3	cell	10	sequential	008	1.033	1.0319999999999996	13630
bpcells	genemajor	rep3	cell	10	sequential	009	1.4839999999999995	1.4850000000000003	86435
bpcells	genemajor	rep3	cell	10	sequential	010	2.464	2.465	50471
bpcells	genemajor	rep3	cell	100	random	001	68.12500000000001	4.786	255263
bpcells	genemajor	rep3	cell	100	random	002	62.175	4.306	200844
bpcells	genemajor	rep3	cell	100	random	003	68.527	4.751000000000001	243925
bpcells	genemajor	rep3	cell	100	random	004	57.194	4.611	184709
bpcells	genemajor	rep3	cell	100	random	005	71.95200000000001	4.970999999999999	220583
bpcells	genemajor	rep3	cell	100	random	006	64.146	4.33	198689
bpcells	genemajor	rep3	cell	100	random	007	69.38600000000001	4.398	240527
bpcells	genemajor	rep3	cell	100	random	008	61.68	4.148999999999999	199362
bpcells	genemajor	rep3	cell	100	random	009	72.68400000000001	5.125	203356
bpcells	genemajor	rep3	cell	100	random	010	62.983	4.298	188593
bpcells	genemajor	rep3	cell	100	sequential	001	0.9229999999999998	0.927	80890
bpcells	genemajor	rep3	cell	100	sequential	002	1.227	1.227	133123
bpcells	genemajor	rep3	cell	100	sequential	003	1.2250000000000003	1.2260000000000004	176468
bpcells	genemajor	rep3	cell	100	sequential	004	1.121	1.1209999999999996	177045
bpcells	genemajor	rep3	cell	100	sequential	005	1.274	1.2750000000000004	176565
bpcells	genemajor	rep3	cell	100	sequential	006	1.35	1.351	244061
bpcells	genemajor	rep3	cell	100	sequential	007	1.0269999999999997	1.0269999999999997	241329
bpcells	genemajor	rep3	cell	100	sequential	008	1.678	1.6789999999999998	283769
bpcells	genemajor	rep3	cell	100	sequential	009	1.4540000000000002	1.4529999999999998	306538
bpcells	genemajor	rep3	cell	100	sequential	010	1.4249999999999998	1.4250000000000005	332485
bpcells	genemajor	rep3	cell	1000	random	001	300.21	11.477	2103783
bpcells	genemajor	rep3	cell	1000	random	002	306.98699999999997	11.697	2189598
bpcells	genemajor	rep3	cell	1000	random	003	299.28	11.27	2075667
bpcells	genemajor	rep3	cell	1000	random	004	304.609	11.698	2086627
bpcells	genemajor	rep3	cell	1000	random	005	318.031	12.024	2121041
bpcells	genemajor	rep3	cell	1000	random	006	318.82700000000006	11.986	2238575
bpcells	genemajor	rep3	cell	1000	random	007	313.62	11.9	2117167
bpcells	genemajor	rep3	cell	1000	random	008	309.539	11.5	2178672
bpcells	genemajor	rep3	cell	1000	random	009	307.556	11.919	2084946
bpcells	genemajor	rep3	cell	1000	random	010	304.94	11.697	2186198
bpcells	genemajor	rep3	cell	1000	sequential	001	1.3739999999999997	1.3800000000000008	2656310
bpcells	genemajor	rep3	cell	1000	sequential	002	1.0060000000000002	1.0060000000000002	1988884
bpcells	genemajor	rep3	cell	1000	sequential	003	1.1170000000000004	1.116	1193776
bpcells	genemajor	rep3	cell	1000	sequential	004	1.0210000000000004	1.0210000000000004	1716237
bpcells	genemajor	rep3	cell	1000	sequential	005	2.162	2.1610000000000005	5606085
bpcells	genemajor	rep3	cell	1000	sequential	006	1.3140000000000005	1.3140000000000005	1805526
bpcells	genemajor	rep3	cell	1000	sequential	007	1.217	1.2169999999999996	2508580
bpcells	genemajor	rep3	cell	1000	sequential	008	0.7959999999999995	0.7959999999999998	431993
bpcells	genemajor	rep3	cell	1000	sequential	009	1.108	1.1079999999999997	1283280
bpcells	genemajor	rep3	cell	1000	sequential	010	1.764	1.7639999999999998	6995556
bpcells	genemajor	rep3	cell	10000	random	001	345.446	12.977000000000002	21523985
bpcells	genemajor	rep3	cell	10000	random	002	336.76099999999997	12.619000000000002	21582484
bpcells	genemajor	rep3	cell	10000	random	003	333.52700000000004	12.271	21710922
bpcells	genemajor	rep3	cell	10000	random	004	348.345	13.152	21557091
bpcells	genemajor	rep3	cell	10000	random	005	342.928	12.547999999999998	21456885
bpcells	genemajor	rep3	cell	10000	random	006	343.15299999999996	12.66	21527438
bpcells	genemajor	rep3	cell	10000	random	007	353.392	12.837	21585808
bpcells	genemajor	rep3	cell	10000	random	008	339.834	12.762	21646585
bpcells	genemajor	rep3	cell	10000	random	009	336.25	12.432	21516026
bpcells	genemajor	rep3	cell	10000	random	010	341.48900000000003	12.478000000000002	21445864
bpcells	genemajor	rep3	cell	10000	sequential	001	1.156	1.16	9037105
bpcells	genemajor	rep3	cell	10000	sequential	002	1.105	1.1040000000000003	16739383
bpcells	genemajor	rep3	cell	10000	sequential	003	1.3420000000000003	1.342	21827533
bpcells	genemajor	rep3	cell	10000	sequential	004	1.9599999999999995	1.9589999999999996	47175808
bpcells	genemajor	rep3	cell	10000	sequential	005	1.5650000000000004	1.5659999999999994	46893304
bpcells	genemajor	rep3	cell	10000	sequential	006	1.1450000000000002	1.144	25368693
bpcells	genemajor	rep3	cell	10000	sequential	007	2.1089999999999995	1.41	21274710
bpcells	genemajor	rep3	cell	10000	sequential	008	1.2630000000000003	1.2629999999999997	17489161
bpcells	genemajor	rep3	cell	10000	sequential	009	1.426	1.4249999999999998	27381151
bpcells	genemajor	rep3	cell	10000	sequential	010	0.9400000000000006	0.9399999999999996	9970175
bpcells	genemajor	rep3	cell	100000	random	001	338.295	13.141	216301828
bpcells	genemajor	rep3	cell	100000	random	002	341.84000000000003	13.243000000000002	215870467
bpcells	genemajor	rep3	cell	100000	random	003	335.674	12.521	216523214
bpcells	genemajor	rep3	cell	100000	random	004	348.727	13.211	216287462
bpcells	genemajor	rep3	cell	100000	random	005	341.511	12.684	216443608
bpcells	genemajor	rep3	cell	100000	random	006	334.304	12.688	216210462
bpcells	genemajor	rep3	cell	100000	random	007	341.18600000000004	12.822000000000005	215947518
bpcells	genemajor	rep3	cell	100000	random	008	337.994	12.698000000000002	215794373
bpcells	genemajor	rep3	cell	100000	random	009	337.553	12.544	216269727
bpcells	genemajor	rep3	cell	100000	random	010	352.377	13.071	216626273
bpcells	genemajor	rep3	cell	100000	sequential	001	1.595	1.326	69555091
bpcells	genemajor	rep3	cell	100000	sequential	002	1.5099999999999998	1.2729999999999997	69303174
bpcells	genemajor	rep3	cell	100000	sequential	003	1.5779999999999998	1.2990000000000004	79339640
bpcells	genemajor	rep3	cell	100000	sequential	004	1.5920000000000003	1.3859999999999997	87635801
bpcells	genemajor	rep3	cell	100000	sequential	005	2.29	1.6190000000000009	150236057
bpcells	genemajor	rep3	cell	100000	sequential	006	1.6069999999999998	1.3160000000000005	79282936
bpcells	genemajor	rep3	cell	100000	sequential	007	2.3819999999999997	1.6960000000000002	153009228
bpcells	genemajor	rep3	cell	100000	sequential	008	2.2909999999999995	1.6499999999999997	180063262
bpcells	genemajor	rep3	cell	100000	sequential	009	2.226999999999999	1.6980000000000004	155953359
bpcells	genemajor	rep3	cell	100000	sequential	010	1.279	1.1289999999999996	45904696
bpcells	genemajor	rep3	cell	300000	random	001	347.364	13.324000000000002	648613446
bpcells	genemajor	rep3	cell	300000	random	002	335.89300000000003	13.354	647499299
bpcells	genemajor	rep3	cell	300000	random	003	335.52700000000004	12.956	648140443
bpcells	genemajor	rep3	cell	300000	random	004	341.26200000000006	13.133	646613501
bpcells	genemajor	rep3	cell	300000	random	005	334.259	13.024	649007219
bpcells	genemajor	rep3	cell	300000	random	006	334.03299999999996	12.874	646936324
bpcells	genemajor	rep3	cell	300000	random	007	340.281	13.181	645660552
bpcells	genemajor	rep3	cell	300000	random	008	339.01500000000004	13.088	646845203
bpcells	genemajor	rep3	cell	300000	random	009	336.58500000000004	13.004	648533014
bpcells	genemajor	rep3	cell	300000	random	010	340.043	13.322	647874240
bpcells	genemajor	rep3	cell	300000	sequential	001	3.501	2.205	540534732
bpcells	genemajor	rep3	cell	300000	sequential	002	4.554	2.4459999999999997	874381919
bpcells	genemajor	rep3	cell	300000	sequential	003	5.255000000000001	3.111	851915523
bpcells	genemajor	rep3	cell	300000	sequential	004	8.274	3.744	1652862106
bpcells	genemajor	rep3	cell	300000	sequential	005	2.811	1.8990000000000005	360119687
bpcells	genemajor	rep3	cell	300000	sequential	006	3.661000000000001	2.2100000000000004	598147731
bpcells	genemajor	rep3	cell	300000	sequential	007	1.994	1.5780000000000003	175006627
bpcells	genemajor	rep3	cell	300000	sequential	008	6.214999999999999	3.293	1318660483
bpcells	genemajor	rep3	cell	300000	sequential	009	3.4879999999999995	2.1710000000000003	505857952
bpcells	genemajor	rep3	cell	300000	sequential	010	4.13	2.3660000000000005	641938092
bpcells	genemajor	rep3	gene	1	random	001	0.7270000000000002	0.6910000000000003	39475
bpcells	genemajor	rep3	gene	1	random	002	0.6889999999999998	0.6839999999999997	10912
bpcells	genemajor	rep3	gene	1	random	003	0.6739999999999997	0.6740000000000004	826
bpcells	genemajor	rep3	gene	1	random	004	0.7119999999999999	0.6900000000000004	234451
bpcells	genemajor	rep3	gene	1	random	005	0.7330000000000005	0.6800000000000002	5379870
bpcells	genemajor	rep3	gene	1	random	006	0.6909999999999997	0.6789999999999998	29740
bpcells	genemajor	rep3	gene	1	random	007	0.7379999999999998	0.6820000000000004	4572078
bpcells	genemajor	rep3	gene	1	random	008	0.6940000000000001	0.6819999999999999	319
bpcells	genemajor	rep3	gene	1	random	009	0.7119999999999997	0.6779999999999999	292790
bpcells	genemajor	rep3	gene	1	random	010	0.7180000000000001	0.6789999999999998	88431
bpcells	genemajor	rep3	gene	1	sequential	001	0.7460000000000002	0.685	8405
bpcells	genemajor	rep3	gene	1	sequential	002	0.7180000000000001	0.681	469073
bpcells	genemajor	rep3	gene	1	sequential	003	0.699	0.6799999999999997	256
bpcells	genemajor	rep3	gene	1	sequential	004	0.7070000000000001	0.677	697
bpcells	genemajor	rep3	gene	1	sequential	005	0.7130000000000002	0.6740000000000004	70651
bpcells	genemajor	rep3	gene	1	sequential	006	0.7000000000000001	0.6719999999999997	3220
bpcells	genemajor	rep3	gene	1	sequential	007	0.716	0.6820000000000004	28
bpcells	genemajor	rep3	gene	1	sequential	008	0.7339999999999998	0.6860000000000004	5889061
bpcells	genemajor	rep3	gene	1	sequential	009	0.7119999999999999	0.6829999999999998	5824
bpcells	genemajor	rep3	gene	1	sequential	010	0.7509999999999999	0.6779999999999999	18595333
bpcells	genemajor	rep3	gene	10	random	001	0.9549999999999998	0.6919999999999997	42619032
bpcells	genemajor	rep3	gene	10	random	002	0.8640000000000003	0.698	345855
bpcells	genemajor	rep3	gene	10	random	003	0.981	0.6880000000000002	17853445
bpcells	genemajor	rep3	gene	10	random	004	0.9720000000000002	0.6989999999999998	15245180
bpcells	genemajor	rep3	gene	10	random	005	0.9570000000000004	0.7029999999999998	26254672
bpcells	genemajor	rep3	gene	10	random	006	0.9850000000000004	0.7049999999999996	7445840
bpcells	genemajor	rep3	gene	10	random	007	0.9529999999999998	0.6970000000000001	19325203
bpcells	genemajor	rep3	gene	10	random	008	0.923	0.706	22966067
bpcells	genemajor	rep3	gene	10	random	009	0.9409999999999996	0.6950000000000003	18540021
bpcells	genemajor	rep3	gene	10	random	010	0.9980000000000002	0.702	49497750
bpcells	genemajor	rep3	gene	10	sequential	001	0.8279999999999997	0.6950000000000003	57003345
bpcells	genemajor	rep3	gene	10	sequential	002	0.7639999999999999	0.681	29367130
bpcells	genemajor	rep3	gene	10	sequential	003	0.8199999999999996	0.6939999999999995	49935993
bpcells	genemajor	rep3	gene	10	sequential	004	0.8219999999999995	0.681	56752978
bpcells	genemajor	rep3	gene	10	sequential	005	0.7010000000000004	0.6739999999999999	334788
bpcells	genemajor	rep3	gene	10	sequential	006	0.7320000000000003	0.6870000000000003	9558244
bpcells	genemajor	rep3	gene	10	sequential	007	0.7090000000000003	0.6869999999999998	162115
bpcells	genemajor	rep3	gene	10	sequential	008	0.6890000000000002	0.681	173102
bpcells	genemajor	rep3	gene	10	sequential	009	0.7059999999999997	0.6740000000000004	2720
bpcells	genemajor	rep3	gene	10	sequential	010	0.691	0.6809999999999996	8966
bpcells	genemajor	rep3	gene	100	random	001	2.799	0.7640000000000002	188007877
bpcells	genemajor	rep3	gene	100	random	002	2.702	0.7549999999999999	183843925
bpcells	genemajor	rep3	gene	100	random	003	2.697	0.7530000000000001	200310196
bpcells	genemajor	rep3	gene	100	random	004	2.688	0.7549999999999994	144487462
bpcells	genemajor	rep3	gene	100	random	005	2.348	0.7450000000000001	103554818
bpcells	genemajor	rep3	gene	100	random	006	2.4049999999999994	0.7469999999999999	102051912
bpcells	genemajor	rep3	gene	100	random	007	2.6049999999999995	0.7459999999999996	115538142
bpcells	genemajor	rep3	gene	100	random	008	2.669	0.7600000000000002	136927646
bpcells	genemajor	rep3	gene	100	random	009	2.628	0.7539999999999996	150606224
bpcells	genemajor	rep3	gene	100	random	010	2.6250000000000004	0.7539999999999996	157028252
bpcells	genemajor	rep3	gene	100	sequential	001	0.7149999999999997	0.7009999999999996	1249782
bpcells	genemajor	rep3	gene	100	sequential	002	0.7189999999999999	0.6930000000000001	4195319
bpcells	genemajor	rep3	gene	100	sequential	003	0.8560000000000003	0.698	64897940
bpcells	genemajor	rep3	gene	100	sequential	004	0.7200000000000005	0.6909999999999998	6166514
bpcells	genemajor	rep3	gene	100	sequential	005	1.2639999999999998	0.7189999999999999	249304590
bpcells	genemajor	rep3	gene	100	sequential	006	0.717	0.6929999999999996	3878545
bpcells	genemajor	rep3	gene	100	sequential	007	0.7029999999999998	0.6929999999999996	2573526
bpcells	genemajor	rep3	gene	100	sequential	008	0.7150000000000001	0.6960000000000002	3205980
bpcells	genemajor	rep3	gene	100	sequential	009	2.089	0.7489999999999997	619199008
bpcells	genemajor	rep3	gene	100	sequential	010	0.7360000000000003	0.6930000000000001	21239213
bpcells	genemajor	rep3	gene	300	random	001	6.024000000000001	0.8570000000000002	485855708
bpcells	genemajor	rep3	gene	300	random	002	6.214	0.8650000000000002	491796881
bpcells	genemajor	rep3	gene	300	random	003	5.798	0.8479999999999999	465034565
bpcells	genemajor	rep3	gene	300	random	004	5.962	0.851	443602972
bpcells	genemajor	rep3	gene	300	random	005	6.180000000000001	0.8609999999999998	515296945
bpcells	genemajor	rep3	gene	300	random	006	6.059	0.867	482805339
bpcells	genemajor	rep3	gene	300	random	007	6.154	0.8590000000000004	499335858
bpcells	genemajor	rep3	gene	300	random	008	6.074	0.8500000000000001	445853223
bpcells	genemajor	rep3	gene	300	random	009	5.8629999999999995	0.8509999999999995	420942939
bpcells	genemajor	rep3	gene	300	random	010	6.102	0.8580000000000001	520331555
bpcells	genemajor	rep3	gene	300	sequential	001	3.141	0.7669999999999999	1075241161
bpcells	genemajor	rep3	gene	300	sequential	002	4.133	0.7830000000000004	1532889651
bpcells	genemajor	rep3	gene	300	sequential	003	0.7199999999999998	0.6800000000000002	11651242
bpcells	genemajor	rep3	gene	300	sequential	004	0.7279999999999998	0.673	17035386
bpcells	genemajor	rep3	gene	300	sequential	005	0.7009999999999997	0.6769999999999996	3952546
bpcells	genemajor	rep3	gene	300	sequential	006	0.9169999999999996	0.6909999999999998	96023905
bpcells	genemajor	rep3	gene	300	sequential	007	0.8490000000000001	0.6849999999999996	74468997
